source_id,ra,dec,parallax,parallax_error,pmra,pmra_error,pmdec,pmdec_error,radial_velocity,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,A_v,E_bp_rp
1858836355092731904,313.740048369605,31.00257957476951,1.2015940666710745,0.041476462,-8.111250846584776,0.029203597,-14.464605698964718,0.03657875,,16.386248,17.00147,15.634875,0.4619,0.199511
1858840787499125376,313.6578247610951,31.08537802954928,1.2766598207615625,0.028952405,21.5550577958177,0.021122046,1.8441480035546047,0.025192808,,15.582341,16.072546,14.924311,0.44423000000000007,0.1918787
1858841062376912512,313.76820624283494,31.06579370815598,1.2601366404425594,0.16381095,-4.827012693138167,0.117055304,-3.9600693268176617,0.14472072,,16.571095,16.8723,15.977136,0.44671000000000005,0.1929499
1858858448404935680,313.5147712911861,31.274738280549563,1.8098188798330463,0.111871034,-0.0815689195357745,0.08500197,-5.1244555593401495,0.10490234,,16.222786,17.20277,15.137283,0.43276000000000003,0.1869244
1859052679702080384,312.0441865337363,30.056371734062317,1.5967109499911722,0.24528418,-1.8435034890788635,0.17086017,-1.23563690479391,0.2167041,,17.04106,17.338078,16.349903,0.7604299999999999,0.3284567
1859054127112624640,312.0130140931109,30.14247969327737,3.173466534885275,0.011396726,-0.9128562286995016,0.009198362,-18.553034597787192,0.011204144,-24.200083,13.099429,13.535792,12.503843,0.8466100000000001,0.36568090000000003
1859068145885796224,311.8180515201079,30.164889738939905,1.4326698484804197,0.13748941,-5.322211718173646,0.105375305,-7.930855518856666,0.12911248,,15.183833,15.722152,14.441492,0.9228700000000001,0.39862030000000004
1859069657714283648,311.8377360014944,30.185256774847964,2.54940993564563,0.050509382,-5.966390031649081,0.03853937,-17.151075994331656,0.04592889,,16.64038,17.629175,15.640856,0.93589,0.4042441
1859070993441837696,311.8069468588104,30.26579719731953,1.2940774969733435,0.14257719,-9.441933145980755,0.11147091,-8.151995541235914,0.144096,,17.726496,18.443201,16.852718,0.96255,0.4157595
1859119273177974656,311.7301283189101,30.32959192197279,1.4698992262140824,0.03255525,-1.591943805992739,0.026056109,-9.8848275321162,0.030867573,,15.623029,16.19474,14.907571,0.97495,0.4211155
1859119371953487744,311.7319347434532,30.353918750071653,1.2889753708604252,0.055107906,-15.037699379006837,0.043860227,-9.458235155391286,0.048873223,,16.71575,17.456669,15.879644,0.9647199999999999,0.4166968
1859424868690071168,312.1373774699851,30.069948160980665,1.6457071703911932,0.0654347,5.725874937868366,0.0500338,7.902578795586659,0.06588882,,17.006111,17.96783,16.041805,0.69471,0.3000699
1859428059841884672,312.2804448929744,30.252919017116238,2.454763485143082,0.09439104,-2.72448251454639,0.06418695,6.6098418796897445,0.089181416,,17.679976,18.91407,16.592773,0.60202,0.2600338
1859430057010657024,312.092498448023,30.209936655249287,1.463874790428933,0.014309746,-1.3656122164017566,0.01169992,-13.331701141726144,0.015108604,1.9448175,12.024645,12.221113,11.6946335,0.8137500000000001,0.3514875
1859434351977471744,312.3711522244948,30.298251863851192,1.870446757782347,0.11979386,-9.849069131807006,0.07652072,-32.35537953577057,0.10182472,,17.887459,19.127382,16.810263,0.5942700000000001,0.25668630000000003
1859437272542779648,312.2606607807762,30.3100681725669,2.940727474273317,0.11374417,-4.847310909223793,0.085606985,-1.96418062058913,0.1064424,,17.967308,19.269878,16.799765,0.62248,0.2688712
1859438475146207744,312.2232120382549,30.36619375069828,1.2993595362368204,0.037826896,-3.876421472421724,0.02999483,-6.146256122563024,0.036732208,,15.4983635,15.630514,14.332458,0.63488,0.2742272
1859440536730507776,312.28340792093246,30.431039072811476,1.2561143995493032,0.06763755,1.4706476113863554,0.049858883,-5.54753728449673,0.06435483,,17.09729,17.794037,16.203606,0.61132,0.2640508
1859441120846052480,312.3369140875219,30.48003536673907,1.313642865648366,0.022436274,-0.4436571032217141,0.0171397,-3.153094844690957,0.020327898,,15.02186,15.450115,14.4228735,0.60202,0.2600338
1859445033548859136,312.06372948708105,30.369443960950846,1.538722209014361,0.019350372,11.585136641752126,0.015324646,7.851496566649533,0.019175263,-21.913044,14.534978,14.957614,13.950989,0.82553,0.35657569999999994
1859448813123959552,312.0397775140218,30.439890744899824,1.8567215572605245,0.011878209,-1.1348994710923763,0.01009507,-13.311380062746204,0.012342374,-23.072939,12.809439,13.120334,12.341823,0.8525000000000001,0.368225
1859450054378266496,312.0119247109424,30.501141869157937,1.3502409669279394,0.031704165,3.4279624401237334,0.02482324,2.40871521362432,0.029448155,,15.629779,16.169832,14.938116,0.89249,0.38549809999999995
1859457647880355712,312.2372352755001,30.61775378136836,1.5336190748532337,0.0918924,-5.048530917338741,0.06944187,-14.854502447933717,0.09668372,,16.85189,17.571884,15.89736,0.65255,0.2818595
1859462831894292096,312.62878567335486,30.54486791865365,1.7948022399115129,0.24534807,-3.012060234576483,0.1849646,-3.950019821744091,0.2212376,,17.283941,17.62478,16.603619,0.66402,0.2868138
1859463454676916096,312.48650905246905,30.475041021032165,1.7479027553315076,0.09913605,12.599521147663308,0.070363395,-7.799476720476543,0.09001371,,17.858658,19.124323,16.740881,0.60171,0.25989989999999996
1859463690887344384,312.4461680504525,30.47977895079395,1.9136201414115923,0.112238266,-5.620501056874055,0.072612606,-13.487184039013576,0.09668667,,17.86993,19.005274,16.78082,0.59148,0.25548119999999996
1859464515524386304,312.4356280908639,30.50615270579477,2.539321323666482,0.044389155,9.107968674642912,0.032991137,1.9735374380708468,0.039003875,-8.288396,11.425531,11.624048,11.0372305,0.59365,0.2564185
1859478710400867584,312.47020040449723,30.62745623371786,1.4740420091613229,0.047771573,-6.965859808767357,0.035695527,-12.844202877995745,0.043667298,,16.206251,16.93991,15.371803,0.60109,0.2596321
1859479741193061888,312.49856151670843,30.73128575278407,1.6981624367432169,0.010004648,3.770905145131044,0.0077772504,-8.996981963105952,0.009572182,-3.389025,12.696379,13.073785,12.158051,0.58404,0.25226760000000004
1859481046863208192,312.3083095198912,30.643690848221773,1.2064094288187677,0.08084956,-15.185063939718562,0.060725186,-2.810681318007994,0.08304456,,17.696869,18.714771,16.712135,0.6153500000000001,0.2657915
1859485440603714944,312.57106536864006,30.74058858262473,1.927512087817067,0.08101409,-8.264766426293768,0.061034095,-10.366695553223924,0.08433305,,16.72709,17.395164,15.8904295,0.5890000000000001,0.25440999999999997
1859486613140751616,312.51718341660546,30.77902934604056,1.4042030931324991,0.025755487,-5.47727987806708,0.019137416,-2.3537402177266005,0.025568493,,15.503219,16.0038,14.825345,0.5766,0.249054
1859487231616064768,312.527784727006,30.82497749850381,2.0008451853618805,0.069435574,-10.0011926958412,0.050803546,-17.764859652252724,0.07236586,,17.347448,18.456974,16.304152,0.57102,0.2466438
1859489739877012352,312.4472248363622,30.801550342512776,1.2000114156768102,0.08568535,-1.7033914048875325,0.059934072,4.317120700693406,0.087451525,,17.740808,18.645168,16.819202,0.59055,0.2550795
1859493618222885888,312.5341124591557,30.98285797231044,1.5098243898941992,0.01128159,1.151340989578454,0.008916869,-0.0118861832700283,0.0110877305,-6.1799564,13.076549,13.418205,12.573535,0.57474,0.24825060000000002
1859494515881781888,311.8476196836851,30.40588762382288,2.732921338294592,0.39981964,-0.1128716229274664,0.31714407,-8.003179568125148,0.37629682,,16.42782,16.736368,15.696852,0.89745,0.38764049999999994
1859498398531764736,311.903043330841,30.58264953633322,1.371856594529166,0.011801136,-5.557402906205911,0.009147023,-10.300571621443083,0.01170871,7.5326037,12.280042,12.482575,11.941462,0.9758800000000001,0.42151720000000004
1859498432891490944,311.923796829472,30.58964001172424,1.7263788894965255,0.019988662,-2.8207712664224496,0.015301839,-7.125238547503208,0.018562654,4.265675,11.119319,11.270664,10.851379,0.9672000000000001,0.417768
